date,item_id,name,unit_price,waste,sales_qntty,category,store_name,prediction
2021-01-15,121,Mehrkornbrötchen,0.7,0.0,79.0,Gemischte Brötchen,two,77.949508667
2021-01-16,121,Mehrkornbrötchen,0.7,0.0,112.0,Gemischte Brötchen,two,109.05718231200001
2021-01-17,121,Mehrkornbrötchen,0.7,24.0,75.0,Gemischte Brötchen,two,84.5255584717
2021-01-18,121,Mehrkornbrötchen,0.7,4.0,65.0,Gemischte Brötchen,two,58.4871253967
2021-01-15,101,Ebbi,0.4,25.0,216.0,Ebbis und Schnittbrötchen,two,207.27947998049999
2021-01-16,101,Ebbi,0.4,9.0,275.5,Ebbis und Schnittbrötchen,two,283.9346618652
2021-01-17,101,Ebbi,0.4,108.0,201.0,Ebbis und Schnittbrötchen,two,258.3389587402
2021-01-18,101,Ebbi,0.4,70.0,159.0,Ebbis und Schnittbrötchen,two,169.0375213623
2021-01-15,268,Der Ebbing - MK Brot,3.4,0.0,18.0,Brote,two,19.7520866394
2021-01-16,268,Der Ebbing - MK Brot,3.4,0.0,22.0,Brote,two,22.3124866486
2021-01-18,268,Der Ebbing - MK Brot,3.4,5.0,20.0,Brote,two,22.4158248901
2021-01-15,128,Laugenstangen,1.0,1.0,41.0,Gemischte Brötchen,two,38.821510314899996
2021-01-16,128,Laugenstangen,1.0,4.0,54.0,Gemischte Brötchen,two,53.9946289062
2021-01-17,128,Laugenstangen,1.0,1.0,49.0,Gemischte Brötchen,two,52.8025588989
2021-01-18,128,Laugenstangen,1.0,0.0,35.0,Gemischte Brötchen,two,39.9172439575
2021-01-19,102,Schnittbrötchen,0.36,87.0,270.0,Ebbis und Schnittbrötchen,two,281.422088623
2021-01-20,102,Schnittbrötchen,0.36,39.0,308.0,Ebbis und Schnittbrötchen,two,308.7893981934
2021-01-21,102,Schnittbrötchen,0.36,34.0,328.0,Ebbis und Schnittbrötchen,two,326.9252624512
2021-01-22,102,Schnittbrötchen,0.36,86.0,411.0,Ebbis und Schnittbrötchen,two,395.5596923828
2021-01-19,121,Mehrkornbrötchen,0.7,35.0,41.0,Gemischte Brötchen,two,48.9909591675
2021-01-20,121,Mehrkornbrötchen,0.7,0.0,59.0,Gemischte Brötchen,two,56.910774231000005
2021-01-21,121,Mehrkornbrötchen,0.7,0.0,65.0,Gemischte Brötchen,two,56.2208099365
2021-01-22,121,Mehrkornbrötchen,0.7,7.0,71.0,Gemischte Brötchen,two,68.88720703119999
2021-01-19,101,Ebbi,0.4,66.0,162.0,Ebbis und Schnittbrötchen,two,141.9716339111
2021-01-20,101,Ebbi,0.4,72.0,140.0,Ebbis und Schnittbrötchen,two,150.06466674799998
2021-01-21,101,Ebbi,0.4,24.0,212.0,Ebbis und Schnittbrötchen,two,181.7312164307
2021-01-22,101,Ebbi,0.4,129.0,139.0,Ebbis und Schnittbrötchen,two,221.89518737790002
2021-01-19,268,Der Ebbing - MK Brot,3.4,4.0,15.0,Brote,two,16.429714202899998
2021-01-20,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,two,19.2253456116
2021-01-21,268,Der Ebbing - MK Brot,3.4,6.0,20.0,Brote,two,16.6709861755
2021-01-22,268,Der Ebbing - MK Brot,3.4,8.0,14.0,Brote,two,18.4322414398
2021-01-19,128,Laugenstangen,1.0,0.0,32.0,Gemischte Brötchen,two,33.614620208699996
2021-01-20,128,Laugenstangen,1.0,0.0,45.0,Gemischte Brötchen,two,35.0087089539
2021-01-21,128,Laugenstangen,1.0,11.0,35.0,Gemischte Brötchen,two,40.0312805176
2021-01-22,128,Laugenstangen,1.0,16.0,36.0,Gemischte Brötchen,two,39.792327880900004
2021-01-23,102,Schnittbrötchen,0.36,73.0,660.0,Ebbis und Schnittbrötchen,two,666.5389404297
2021-01-24,102,Schnittbrötchen,0.36,21.0,604.0,Ebbis und Schnittbrötchen,two,603.5182495117
2021-01-25,102,Schnittbrötchen,0.36,122.0,263.0,Ebbis und Schnittbrötchen,two,333.3130493164
2021-01-26,102,Schnittbrötchen,0.36,0.0,314.0,Ebbis und Schnittbrötchen,two,309.644744873
2021-01-23,121,Mehrkornbrötchen,0.7,9.0,119.0,Gemischte Brötchen,two,99.22241973879999
2021-01-24,121,Mehrkornbrötchen,0.7,0.0,66.0,Gemischte Brötchen,two,83.3241577148
2021-01-25,121,Mehrkornbrötchen,0.7,7.0,58.0,Gemischte Brötchen,two,62.4145050049
2021-01-26,121,Mehrkornbrötchen,0.7,2.0,74.0,Gemischte Brötchen,two,54.7361450195
2021-01-23,101,Ebbi,0.4,43.0,284.0,Ebbis und Schnittbrötchen,two,269.7308349609
2021-01-24,101,Ebbi,0.4,1.0,245.0,Ebbis und Schnittbrötchen,two,249.85061645509998
2021-01-25,101,Ebbi,0.4,20.0,153.0,Ebbis und Schnittbrötchen,two,181.06497192380002
2021-01-26,101,Ebbi,0.4,129.0,102.0,Ebbis und Schnittbrötchen,two,164.4366455078
2021-01-23,268,Der Ebbing - MK Brot,3.4,0.0,21.0,Brote,two,21.3894481659
2021-01-25,268,Der Ebbing - MK Brot,3.4,4.5,19.5,Brote,two,22.740608215300004
2021-01-26,268,Der Ebbing - MK Brot,3.4,10.5,12.5,Brote,two,16.168895721400002
2021-01-23,128,Laugenstangen,1.0,18.0,42.0,Gemischte Brötchen,two,53.42733764649999
2021-01-24,128,Laugenstangen,1.0,0.0,48.0,Gemischte Brötchen,two,52.5559310913
2021-01-25,128,Laugenstangen,1.0,25.0,26.0,Gemischte Brötchen,two,39.747833252
2021-01-26,128,Laugenstangen,1.0,12.0,29.0,Gemischte Brötchen,two,37.304164886500004
2021-01-27,102,Schnittbrötchen,0.36,61.0,347.0,Ebbis und Schnittbrötchen,two,331.2463684082
2021-01-28,102,Schnittbrötchen,0.36,0.0,395.0,Ebbis und Schnittbrötchen,two,347.3620300293
2021-01-29,102,Schnittbrötchen,0.36,0.0,364.0,Ebbis und Schnittbrötchen,two,407.2326049805
2021-01-30,102,Schnittbrötchen,0.36,3.0,750.0,Ebbis und Schnittbrötchen,two,703.8864746094
2021-01-27,121,Mehrkornbrötchen,0.7,10.0,66.0,Gemischte Brötchen,two,60.327960968
2021-01-28,121,Mehrkornbrötchen,0.7,0.0,77.0,Gemischte Brötchen,two,63.6645202637
2021-01-29,121,Mehrkornbrötchen,0.7,0.0,82.0,Gemischte Brötchen,two,71.965171814
2021-01-30,121,Mehrkornbrötchen,0.7,12.0,114.0,Gemischte Brötchen,two,104.60026550290002
2021-01-27,101,Ebbi,0.4,41.0,173.0,Ebbis und Schnittbrötchen,two,170.9314880371
2021-01-28,101,Ebbi,0.4,14.0,179.0,Ebbis und Schnittbrötchen,two,188.30783081049998
2021-01-29,101,Ebbi,0.4,60.0,169.0,Ebbis und Schnittbrötchen,two,203.77723693849998
2021-01-30,101,Ebbi,0.4,28.0,285.0,Ebbis und Schnittbrötchen,two,303.122833252
2021-01-27,268,Der Ebbing - MK Brot,3.4,8.0,16.0,Brote,two,19.5153255463
2021-01-28,268,Der Ebbing - MK Brot,3.4,0.0,19.0,Brote,two,16.9926185608
2021-01-29,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,two,16.8215675354
2021-01-30,268,Der Ebbing - MK Brot,3.4,3.0,23.0,Brote,two,21.4307823181
2021-01-27,128,Laugenstangen,1.0,0.0,73.0,Gemischte Brötchen,two,36.475479125999996
2021-01-28,128,Laugenstangen,1.0,3.0,40.0,Gemischte Brötchen,two,36.9964179993
2021-01-29,128,Laugenstangen,1.0,14.0,40.0,Gemischte Brötchen,two,37.0410003662
2021-01-30,128,Laugenstangen,1.0,10.0,50.0,Gemischte Brötchen,two,48.773139953599994
2021-01-31,102,Schnittbrötchen,0.36,15.0,701.0,Ebbis und Schnittbrötchen,two,648.1002807617
2021-02-01,102,Schnittbrötchen,0.36,34.0,326.0,Ebbis und Schnittbrötchen,two,319.2929077148
2021-02-02,102,Schnittbrötchen,0.36,102.0,247.0,Ebbis und Schnittbrötchen,two,305.8965759277
2021-02-03,102,Schnittbrötchen,0.36,74.0,312.0,Ebbis und Schnittbrötchen,two,324.1714782715
2021-01-31,121,Mehrkornbrötchen,0.7,1.0,82.0,Gemischte Brötchen,two,86.3506088257
2021-02-01,121,Mehrkornbrötchen,0.7,3.0,58.0,Gemischte Brötchen,two,58.53113174439999
2021-02-02,121,Mehrkornbrötchen,0.7,14.0,50.0,Gemischte Brötchen,two,55.9000816345
2021-02-03,121,Mehrkornbrötchen,0.7,8.0,73.0,Gemischte Brötchen,two,63.5743865967
2021-01-31,101,Ebbi,0.4,30.0,250.0,Ebbis und Schnittbrötchen,two,284.294921875
2021-02-01,101,Ebbi,0.4,103.0,90.0,Ebbis und Schnittbrötchen,two,168.77015686040002
2021-02-02,101,Ebbi,0.4,85.0,110.0,Ebbis und Schnittbrötchen,two,142.9957122803
2021-02-03,101,Ebbi,0.4,100.0,101.0,Ebbis und Schnittbrötchen,two,151.3639984131
2021-02-01,268,Der Ebbing - MK Brot,3.4,0.5,24.0,Brote,two,21.4010829926
2021-02-02,268,Der Ebbing - MK Brot,3.4,5.0,15.0,Brote,two,15.092405319200001
2021-02-03,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,two,19.089574813800002
2021-01-31,128,Laugenstangen,1.0,0.0,59.0,Gemischte Brötchen,two,56.2303848267
2021-02-01,128,Laugenstangen,1.0,0.0,31.0,Gemischte Brötchen,two,36.733661651599995
2021-02-02,128,Laugenstangen,1.0,4.0,31.0,Gemischte Brötchen,two,35.604301452600005
2021-02-03,128,Laugenstangen,1.0,45.0,40.0,Gemischte Brötchen,two,47.5764274597
2021-02-04,102,Schnittbrötchen,0.36,0.0,356.0,Ebbis und Schnittbrötchen,two,357.9808654785
2021-02-05,102,Schnittbrötchen,0.36,0.0,469.0,Ebbis und Schnittbrötchen,two,403.6387634277
2021-02-06,102,Schnittbrötchen,0.36,126.0,800.0,Ebbis und Schnittbrötchen,two,694.8560180664
2021-02-07,102,Schnittbrötchen,0.36,559.0,273.0,Ebbis und Schnittbrötchen,two,540.2567138672
2021-02-04,121,Mehrkornbrötchen,0.7,12.0,69.0,Gemischte Brötchen,two,67.6776351929
2021-02-05,121,Mehrkornbrötchen,0.7,0.0,84.0,Gemischte Brötchen,two,75.7127914429
2021-02-06,121,Mehrkornbrötchen,0.7,14.0,101.0,Gemischte Brötchen,two,113.2627487183
2021-02-07,121,Mehrkornbrötchen,0.7,0.0,40.0,Gemischte Brötchen,two,74.564781189
2021-02-04,101,Ebbi,0.4,17.0,214.0,Ebbis und Schnittbrötchen,two,194.33572387700002
2021-02-05,101,Ebbi,0.4,0.0,202.0,Ebbis und Schnittbrötchen,two,211.7809448242
2021-02-06,101,Ebbi,0.4,42.0,277.0,Ebbis und Schnittbrötchen,two,310.0690612793
2021-02-07,101,Ebbi,0.4,174.0,122.0,Ebbis und Schnittbrötchen,two,210.502532959
2021-02-04,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,two,18.6401939392
2021-02-05,268,Der Ebbing - MK Brot,3.4,0.0,20.5,Brote,two,19.6224250793
2021-02-06,268,Der Ebbing - MK Brot,3.4,6.5,29.0,Brote,two,23.7329330444
2021-02-04,128,Laugenstangen,1.0,3.0,28.0,Gemischte Brötchen,two,42.5612258911
2021-02-05,128,Laugenstangen,1.0,1.0,59.5,Gemischte Brötchen,two,44.605312347399995
2021-02-06,128,Laugenstangen,1.0,0.0,59.0,Gemischte Brötchen,two,51.335811615
2021-02-07,128,Laugenstangen,1.0,29.0,32.0,Gemischte Brötchen,two,43.622611999499995
2021-02-08,102,Schnittbrötchen,0.36,121.0,243.0,Ebbis und Schnittbrötchen,two,251.7955932617
2021-02-09,102,Schnittbrötchen,0.36,66.0,332.0,Ebbis und Schnittbrötchen,two,340.3852233887
2021-02-10,102,Schnittbrötchen,0.36,0.0,379.0,Ebbis und Schnittbrötchen,two,361.4464111328
2021-02-11,102,Schnittbrötchen,0.36,1.0,398.0,Ebbis und Schnittbrötchen,two,441.3306884766
2021-02-08,121,Mehrkornbrötchen,0.7,22.0,50.0,Gemischte Brötchen,two,49.6424407959
2021-02-09,121,Mehrkornbrötchen,0.7,0.0,87.0,Gemischte Brötchen,two,58.724407196
2021-02-10,121,Mehrkornbrötchen,0.7,0.0,56.0,Gemischte Brötchen,two,64.7300491333
2021-02-11,121,Mehrkornbrötchen,0.7,0.0,66.0,Gemischte Brötchen,two,70.2929763794
2021-02-08,101,Ebbi,0.4,45.0,149.0,Ebbis und Schnittbrötchen,two,133.6429748535
2021-02-09,101,Ebbi,0.4,19.0,167.0,Ebbis und Schnittbrötchen,two,166.3585968018
2021-02-10,101,Ebbi,0.4,0.0,130.0,Ebbis und Schnittbrötchen,two,183.5874633789
2021-02-11,101,Ebbi,0.4,14.0,199.0,Ebbis und Schnittbrötchen,two,211.8495483398
2021-02-08,268,Der Ebbing - MK Brot,3.4,11.0,15.5,Brote,two,19.5634975433
2021-02-09,268,Der Ebbing - MK Brot,3.4,0.0,15.0,Brote,two,19.380222320599998
2021-02-10,268,Der Ebbing - MK Brot,3.4,0.0,19.0,Brote,two,22.2569065094
2021-02-11,268,Der Ebbing - MK Brot,3.4,0.5,23.5,Brote,two,21.8451786041
2021-02-08,128,Laugenstangen,1.0,21.0,29.0,Gemischte Brötchen,two,33.0006332397
2021-02-09,128,Laugenstangen,1.0,0.0,46.0,Gemischte Brötchen,two,36.2452468872
2021-02-10,128,Laugenstangen,1.0,0.0,27.0,Gemischte Brötchen,two,42.100414276100004
2021-02-11,128,Laugenstangen,1.0,0.0,36.0,Gemischte Brötchen,two,35.3795814514
2021-02-12,102,Schnittbrötchen,0.36,75.0,370.0,Ebbis und Schnittbrötchen,two,500.7010803223
2021-02-13,102,Schnittbrötchen,0.36,66.0,700.0,Ebbis und Schnittbrötchen,two,739.0900878906
2021-02-14,102,Schnittbrötchen,0.36,178.0,523.0,Ebbis und Schnittbrötchen,two,627.0971069336
2021-02-15,102,Schnittbrötchen,0.36,55.0,332.0,Ebbis und Schnittbrötchen,two,333.0777893066
2021-02-12,121,Mehrkornbrötchen,0.7,0.0,86.0,Gemischte Brötchen,two,85.66733551029999
2021-02-13,121,Mehrkornbrötchen,0.7,6.0,90.0,Gemischte Brötchen,two,107.4604568481
2021-02-14,121,Mehrkornbrötchen,0.7,0.0,69.0,Gemischte Brötchen,two,91.02704620360001
2021-02-15,121,Mehrkornbrötchen,0.7,1.0,51.0,Gemischte Brötchen,two,62.8435783386
2021-02-12,101,Ebbi,0.4,72.0,200.0,Ebbis und Schnittbrötchen,two,236.89892578119998
2021-02-13,101,Ebbi,0.4,144.0,234.0,Ebbis und Schnittbrötchen,two,268.215423584
2021-02-14,101,Ebbi,0.4,48.0,257.0,Ebbis und Schnittbrötchen,two,261.9557800293
2021-02-15,101,Ebbi,0.4,29.0,154.0,Ebbis und Schnittbrötchen,two,153.7642669678
2021-02-12,268,Der Ebbing - MK Brot,3.4,2.0,24.0,Brote,two,23.264652252199998
2021-02-13,268,Der Ebbing - MK Brot,3.4,3.0,23.5,Brote,two,25.1556072235
2021-02-15,268,Der Ebbing - MK Brot,3.4,3.0,20.5,Brote,two,20.3124847412
2021-02-12,128,Laugenstangen,1.0,14.0,44.0,Gemischte Brötchen,two,46.2757759094
2021-02-13,128,Laugenstangen,1.0,17.0,42.0,Gemischte Brötchen,two,50.5066719055
2021-02-14,128,Laugenstangen,1.0,12.0,49.0,Gemischte Brötchen,two,50.8503189087
2021-02-15,128,Laugenstangen,1.0,0.0,33.0,Gemischte Brötchen,two,28.6329116821
2021-02-16,102,Schnittbrötchen,0.36,26.0,361.0,Ebbis und Schnittbrötchen,two,345.4643859863
2021-02-17,102,Schnittbrötchen,0.36,38.0,353.0,Ebbis und Schnittbrötchen,two,321.6807556152
2021-02-18,102,Schnittbrötchen,0.36,0.0,324.0,Ebbis und Schnittbrötchen,two,330.8259277344
2021-02-19,102,Schnittbrötchen,0.36,0.0,395.0,Ebbis und Schnittbrötchen,two,423.0319519043
2021-02-16,121,Mehrkornbrötchen,0.7,11.0,56.0,Gemischte Brötchen,two,61.945682525600006
2021-02-17,121,Mehrkornbrötchen,0.7,0.0,48.0,Gemischte Brötchen,two,58.9033050537
2021-02-18,121,Mehrkornbrötchen,0.7,0.0,43.0,Gemischte Brötchen,two,59.3988227844
2021-02-19,121,Mehrkornbrötchen,0.7,18.0,51.0,Gemischte Brötchen,two,75.21476745609999
2021-02-16,101,Ebbi,0.4,73.0,117.0,Ebbis und Schnittbrötchen,two,144.0743255615
2021-02-17,101,Ebbi,0.4,48.0,159.0,Ebbis und Schnittbrötchen,two,164.9456939697
2021-02-18,101,Ebbi,0.4,63.0,205.0,Ebbis und Schnittbrötchen,two,159.9758300781
2021-02-19,101,Ebbi,0.4,82.0,197.0,Ebbis und Schnittbrötchen,two,191.0019073486
2021-02-16,268,Der Ebbing - MK Brot,3.4,4.0,12.0,Brote,two,18.1907424927
2021-02-17,268,Der Ebbing - MK Brot,3.4,0.0,14.0,Brote,two,18.8587322235
2021-02-18,268,Der Ebbing - MK Brot,3.4,0.0,10.0,Brote,two,18.4623508453
2021-02-19,268,Der Ebbing - MK Brot,3.4,10.0,17.0,Brote,two,19.8026618958
2021-02-16,128,Laugenstangen,1.0,25.0,20.0,Gemischte Brötchen,two,35.5370597839
2021-02-17,128,Laugenstangen,1.0,4.0,30.0,Gemischte Brötchen,two,35.5891456604
2021-02-18,128,Laugenstangen,1.0,3.0,28.0,Gemischte Brötchen,two,36.9497833252
2021-02-19,128,Laugenstangen,1.0,11.0,29.0,Gemischte Brötchen,two,46.1298103333
2021-02-20,102,Schnittbrötchen,0.36,66.0,702.0,Ebbis und Schnittbrötchen,two,739.5541992188
2021-02-21,102,Schnittbrötchen,0.36,0.0,636.0,Ebbis und Schnittbrötchen,two,616.6231689453
2021-02-22,102,Schnittbrötchen,0.36,63.0,260.0,Ebbis und Schnittbrötchen,two,344.30154418949996
2021-02-23,102,Schnittbrötchen,0.36,0.0,329.0,Ebbis und Schnittbrötchen,two,322.7255554199
2021-02-20,121,Mehrkornbrötchen,0.7,19.0,82.0,Gemischte Brötchen,two,95.41320800780001
2021-02-21,121,Mehrkornbrötchen,0.7,0.0,82.0,Gemischte Brötchen,two,84.0361099243
2021-02-22,121,Mehrkornbrötchen,0.7,0.0,49.0,Gemischte Brötchen,two,56.310283660900005
2021-02-23,121,Mehrkornbrötchen,0.7,0.0,45.0,Gemischte Brötchen,two,50.779167175299996
2021-02-20,101,Ebbi,0.4,63.0,279.0,Ebbis und Schnittbrötchen,two,296.4304199219
2021-02-21,101,Ebbi,0.4,1.0,292.0,Ebbis und Schnittbrötchen,two,261.4514465332
2021-02-22,101,Ebbi,0.4,42.0,158.0,Ebbis und Schnittbrötchen,two,170.50062561040002
2021-02-23,101,Ebbi,0.4,43.0,165.0,Ebbis und Schnittbrötchen,two,140.5433349609
2021-02-20,268,Der Ebbing - MK Brot,3.4,9.0,10.5,Brote,two,22.270513534499997
2021-02-22,268,Der Ebbing - MK Brot,3.4,0.0,16.0,Brote,two,19.9642829895
2021-02-23,268,Der Ebbing - MK Brot,3.4,0.5,12.5,Brote,two,13.449597358699998
2021-02-20,128,Laugenstangen,1.0,14.0,55.0,Gemischte Brötchen,two,51.192932128900004
2021-02-21,128,Laugenstangen,1.0,1.0,55.0,Gemischte Brötchen,two,52.801700591999996
2021-02-22,128,Laugenstangen,1.0,0.0,49.0,Gemischte Brötchen,two,37.5098762512
2021-02-23,128,Laugenstangen,1.0,0.0,33.0,Gemischte Brötchen,two,32.6683959961
2021-02-24,102,Schnittbrötchen,0.36,56.0,269.0,Ebbis und Schnittbrötchen,two,330.361114502
2021-02-25,102,Schnittbrötchen,0.36,72.0,297.0,Ebbis und Schnittbrötchen,two,373.7919006348
2021-02-26,102,Schnittbrötchen,0.36,0.0,470.0,Ebbis und Schnittbrötchen,two,465.3333740234
2021-02-27,102,Schnittbrötchen,0.36,0.0,777.5,Ebbis und Schnittbrötchen,two,799.2062988281
2021-02-24,121,Mehrkornbrötchen,0.7,0.0,50.0,Gemischte Brötchen,two,50.3946838379
2021-02-25,121,Mehrkornbrötchen,0.7,0.0,50.0,Gemischte Brötchen,two,50.910415649399994
2021-02-26,121,Mehrkornbrötchen,0.7,0.0,51.0,Gemischte Brötchen,two,66.39413452149999
2021-02-27,121,Mehrkornbrötchen,0.7,0.0,106.0,Gemischte Brötchen,two,101.6510925293
2021-02-24,101,Ebbi,0.4,74.0,172.0,Ebbis und Schnittbrötchen,two,182.0117034912
2021-02-25,101,Ebbi,0.4,54.0,226.0,Ebbis und Schnittbrötchen,two,199.89533996580002
2021-02-26,101,Ebbi,0.4,10.0,214.0,Ebbis und Schnittbrötchen,two,213.7592163086
2021-02-27,101,Ebbi,0.4,34.0,340.0,Ebbis und Schnittbrötchen,two,296.3603210449
2021-02-24,268,Der Ebbing - MK Brot,3.4,2.0,14.5,Brote,two,15.147953033399999
2021-02-25,268,Der Ebbing - MK Brot,3.4,6.5,9.5,Brote,two,13.6214694977
2021-02-26,268,Der Ebbing - MK Brot,3.4,0.0,16.0,Brote,two,16.373096466099998
2021-02-27,268,Der Ebbing - MK Brot,3.4,0.5,14.5,Brote,two,16.4039649963
2021-02-24,128,Laugenstangen,1.0,0.0,41.0,Gemischte Brötchen,two,36.2030563354
2021-02-25,128,Laugenstangen,1.0,15.0,39.0,Gemischte Brötchen,two,36.0727806091
2021-02-26,128,Laugenstangen,1.0,6.0,39.0,Gemischte Brötchen,two,41.034793853800004
2021-02-27,128,Laugenstangen,1.0,6.0,66.0,Gemischte Brötchen,two,57.811096191400004
2021-02-28,102,Schnittbrötchen,0.36,7.0,703.0,Ebbis und Schnittbrötchen,two,635.0859375
2021-03-01,102,Schnittbrötchen,0.36,23.0,313.0,Ebbis und Schnittbrötchen,two,346.3840332031
2021-03-02,102,Schnittbrötchen,0.36,28.0,279.0,Ebbis und Schnittbrötchen,two,307.2518005371
2021-03-03,102,Schnittbrötchen,0.36,37.0,306.0,Ebbis und Schnittbrötchen,two,321.2002563477
2021-02-28,121,Mehrkornbrötchen,0.7,9.0,87.0,Gemischte Brötchen,two,85.7015914917
2021-03-01,121,Mehrkornbrötchen,0.7,2.0,64.0,Gemischte Brötchen,two,50.3372077942
2021-03-02,121,Mehrkornbrötchen,0.7,18.0,32.0,Gemischte Brötchen,two,47.0135192871
2021-03-03,121,Mehrkornbrötchen,0.7,0.0,52.0,Gemischte Brötchen,two,50.12915802
2021-02-28,101,Ebbi,0.4,0.0,316.0,Ebbis und Schnittbrötchen,two,279.9385070801
2021-03-01,101,Ebbi,0.4,16.0,181.0,Ebbis und Schnittbrötchen,two,186.2640686035
2021-03-02,101,Ebbi,0.4,119.0,118.0,Ebbis und Schnittbrötchen,two,149.2373352051
2021-03-03,101,Ebbi,0.4,7.0,203.0,Ebbis und Schnittbrötchen,two,183.4313812256
2021-03-01,268,Der Ebbing - MK Brot,3.4,8.5,12.5,Brote,two,16.941286087
2021-03-02,268,Der Ebbing - MK Brot,3.4,4.5,7.0,Brote,two,11.825139045699999
2021-03-03,268,Der Ebbing - MK Brot,3.4,5.0,12.0,Brote,two,15.4956817627
2021-02-28,128,Laugenstangen,1.0,5.0,63.0,Gemischte Brötchen,two,57.207160949700004
2021-03-01,128,Laugenstangen,1.0,9.0,49.0,Gemischte Brötchen,two,41.3933410645
2021-03-02,128,Laugenstangen,1.0,13.0,31.0,Gemischte Brötchen,two,35.535263061500004
2021-03-03,128,Laugenstangen,1.0,23.0,36.0,Gemischte Brötchen,two,38.898071289099995
2021-03-04,102,Schnittbrötchen,0.36,47.0,340.0,Ebbis und Schnittbrötchen,two,355.8569946289
2021-03-05,102,Schnittbrötchen,0.36,163.0,426.0,Ebbis und Schnittbrötchen,two,454.942565918
2021-03-06,102,Schnittbrötchen,0.36,111.0,820.0,Ebbis und Schnittbrötchen,two,812.8734741211
2021-03-07,102,Schnittbrötchen,0.36,185.0,682.0,Ebbis und Schnittbrötchen,two,635.0272827148
2021-03-04,121,Mehrkornbrötchen,0.7,1.0,44.0,Gemischte Brötchen,two,57.816257476800004
2021-03-05,121,Mehrkornbrötchen,0.7,0.0,52.0,Gemischte Brötchen,two,71.4640426636
2021-03-06,121,Mehrkornbrötchen,0.7,29.0,91.0,Gemischte Brötchen,two,99.9285812378
2021-03-07,121,Mehrkornbrötchen,0.7,0.0,100.0,Gemischte Brötchen,two,94.07147216799999
2021-03-04,101,Ebbi,0.4,0.0,223.0,Ebbis und Schnittbrötchen,two,197.22663879389998
2021-03-05,101,Ebbi,0.4,84.0,191.0,Ebbis und Schnittbrötchen,two,222.19590759279998
2021-03-06,101,Ebbi,0.4,65.0,299.0,Ebbis und Schnittbrötchen,two,302.1254272461
2021-03-07,101,Ebbi,0.4,108.0,207.0,Ebbis und Schnittbrötchen,two,305.9976501465
2021-03-04,268,Der Ebbing - MK Brot,3.4,0.5,12.0,Brote,two,13.2941913605
2021-03-05,268,Der Ebbing - MK Brot,3.4,0.0,16.0,Brote,two,17.0201587677
2021-03-06,268,Der Ebbing - MK Brot,3.4,7.0,16.0,Brote,two,16.697282791099997
2021-03-04,128,Laugenstangen,1.0,0.0,36.0,Gemischte Brötchen,two,41.5336837769
2021-03-05,128,Laugenstangen,1.0,0.0,42.0,Gemischte Brötchen,two,45.9023704529
2021-03-06,128,Laugenstangen,1.0,0.0,69.0,Gemischte Brötchen,two,58.7007904053
2021-03-07,128,Laugenstangen,1.0,0.0,56.0,Gemischte Brötchen,two,59.50506973270001
2021-03-08,102,Schnittbrötchen,0.36,59.0,321.0,Ebbis und Schnittbrötchen,two,358.2292480469
2021-03-09,102,Schnittbrötchen,0.36,0.0,291.0,Ebbis und Schnittbrötchen,two,317.4234619141
2021-03-10,102,Schnittbrötchen,0.36,36.0,352.0,Ebbis und Schnittbrötchen,two,347.4029541016
2021-03-11,102,Schnittbrötchen,0.36,69.0,367.0,Ebbis und Schnittbrötchen,two,357.5688171387
2021-03-08,121,Mehrkornbrötchen,0.7,23.0,44.0,Gemischte Brötchen,two,56.8887405396
2021-03-09,121,Mehrkornbrötchen,0.7,8.0,57.0,Gemischte Brötchen,two,52.051288604700005
2021-03-10,121,Mehrkornbrötchen,0.7,0.0,48.0,Gemischte Brötchen,two,59.4533081055
2021-03-11,121,Mehrkornbrötchen,0.7,0.0,59.0,Gemischte Brötchen,two,56.0010147095
2021-03-08,101,Ebbi,0.4,57.0,196.0,Ebbis und Schnittbrötchen,two,189.1270751953
2021-03-09,101,Ebbi,0.4,39.0,210.0,Ebbis und Schnittbrötchen,two,168.15617370610002
2021-03-10,101,Ebbi,0.4,87.0,143.0,Ebbis und Schnittbrötchen,two,173.92610168459998
2021-03-11,101,Ebbi,0.4,44.0,180.0,Ebbis und Schnittbrötchen,two,198.3444976807
2021-03-08,268,Der Ebbing - MK Brot,3.4,5.0,13.0,Brote,two,17.3430156708
2021-03-09,268,Der Ebbing - MK Brot,3.4,0.0,12.0,Brote,two,11.515666961700001
2021-03-10,268,Der Ebbing - MK Brot,3.4,1.0,11.0,Brote,two,13.980865478499998
2021-03-11,268,Der Ebbing - MK Brot,3.4,0.0,12.0,Brote,two,12.4013957977
2021-03-08,128,Laugenstangen,1.0,2.0,46.0,Gemischte Brötchen,two,40.5957489014
2021-03-09,128,Laugenstangen,1.0,15.0,31.0,Gemischte Brötchen,two,36.767326355
2021-03-10,128,Laugenstangen,1.0,0.0,33.0,Gemischte Brötchen,two,39.3949508667
2021-03-11,128,Laugenstangen,1.0,4.0,42.0,Gemischte Brötchen,two,39.271270752
2021-03-12,102,Schnittbrötchen,0.36,16.0,446.0,Ebbis und Schnittbrötchen,two,444.9298095703
